current_date,Time,Temperature,Dew Point,Humidity,Wind speed,Wind Gust,Pressure,Precip
20230813,19:51,85,60,43%,14mph,0mph,29.88in,0in
20230813,20:51,83,61,47%,15mph,0mph,29.9in,0in
20230813,21:51,81,63,54%,6mph,0mph,29.93in,0in
20230813,22:51,81,62,52%,8mph,0mph,29.94in,0in
20230813,23:51,80,61,52%,8mph,0mph,29.94in,0in
20230814,00:51,78,63,60%,7mph,0mph,29.93in,0in
20230814,01:51,77,64,64%,6mph,0mph,29.93in,0in
20230814,02:51,77,62,60%,5mph,0mph,29.93in,0in
20230814,03:51,76,63,64%,5mph,0mph,29.93in,0in
20230814,04:51,76,61,60%,0mph,0mph,29.92in,0in
20230814,05:51,75,61,62%,0mph,0mph,29.93in,0in
20230814,06:51,76,60,58%,3mph,0mph,29.93in,0in
20230814,07:51,77,60,56%,3mph,0mph,29.94in,0in
20230814,08:51,78,59,52%,0mph,0mph,29.96in,0in
20230814,09:51,79,61,54%,6mph,0mph,29.97in,0in
20230814,10:51,81,61,50%,3mph,0mph,29.98in,0in
20230814,11:51,82,60,47%,3mph,0mph,29.96in,0in
20230814,12:51,83,60,46%,7mph,0mph,29.94in,0in
20230814,13:51,86,60,41%,7mph,0mph,29.92in,0in
20230814,14:51,87,62,43%,7mph,0mph,29.91in,0in
20230814,15:51,88,62,42%,9mph,0mph,29.89in,0in
20230814,16:51,86,64,48%,13mph,0mph,29.88in,0in
20230814,17:51,84,62,47%,15mph,0mph,29.87in,0in
20230814,18:51,82,60,47%,12mph,0mph,29.88in,0in
20230814,19:51,81,64,56%,14mph,0mph,29.87in,0in
20230814,20:51,80,65,60%,12mph,0mph,29.87in,0in
20230814,21:51,79,66,64%,12mph,0mph,29.87in,0.0in
20230814,22:51,79,67,66%,8mph,0mph,29.86in,0in
20230814,23:51,79,68,69%,6mph,0mph,29.84in,0in
20230815,00:51,79,68,69%,9mph,0mph,29.8in,0in
20230815,01:51,73,70,90%,9mph,0mph,29.76in,0.39in
20230815,02:51,73,70,90%,9mph,0mph,29.74in,1.09in
20230815,03:51,72,69,91%,17mph,24mph,29.72in,0.0in
20230815,04:51,70,68,93%,22mph,0mph,29.69in,0.0in
20230815,05:51,71,69,93%,15mph,0mph,29.69in,0.0in
20230815,06:51,71,69,93%,7mph,0mph,29.71in,0.06in
20230815,07:51,73,68,84%,9mph,18mph,29.71in,0in
20230815,08:51,72,69,91%,0mph,0mph,29.73in,0in
20230815,09:51,74,70,87%,6mph,0mph,29.73in,0in
20230815,10:51,75,69,82%,8mph,0mph,29.73in,0in
20230815,11:51,74,68,82%,12mph,0mph,29.75in,0in
20230815,12:51,75,68,79%,7mph,0mph,29.76in,0in
20230815,13:51,74,68,82%,14mph,0mph,29.76in,0in
20230815,14:51,74,68,82%,13mph,0mph,29.78in,0in
20230815,15:51,75,68,79%,10mph,0mph,29.77in,0in
20230815,16:51,76,68,76%,13mph,0mph,29.76in,0in
20230815,17:51,75,68,79%,13mph,0mph,29.77in,0in
20230815,18:51,75,67,76%,13mph,0mph,29.76in,0in
20230815,19:51,74,68,82%,10mph,0mph,29.78in,0in
20230815,20:51,75,67,76%,8mph,0mph,29.81in,0in
20230815,21:51,74,68,82%,9mph,0mph,29.83in,0in
20230815,22:51,74,68,82%,8mph,0mph,29.82in,0in
20230815,23:51,73,68,84%,6mph,0mph,29.81in,0in
20230816,00:51,73,68,84%,9mph,0mph,29.82in,0in
20230816,01:51,72,67,84%,8mph,0mph,29.82in,0in
20230816,02:51,71,67,87%,9mph,0mph,29.82in,0in
20230816,03:51,72,67,84%,13mph,0mph,29.83in,0in
20230816,04:51,70,68,93%,8mph,0mph,29.83in,0.6in
20230816,05:51,70,67,90%,7mph,0mph,29.84in,0.12in
20230816,06:51,70,68,93%,7mph,0mph,29.86in,0.08in
20230816,07:51,71,67,87%,7mph,0mph,29.87in,0in
20230816,08:51,72,68,87%,6mph,0mph,29.88in,0in
20230816,09:51,73,68,84%,8mph,0mph,29.9in,0in
20230816,10:51,75,68,79%,10mph,0mph,29.9in,0in
20230816,11:51,76,68,76%,13mph,0mph,29.91in,0in
20230816,12:51,76,66,71%,10mph,0mph,29.91in,0in
20230816,13:51,79,67,66%,10mph,0mph,29.89in,0in
20230816,14:51,80,68,67%,12mph,0mph,29.89in,0in
20230816,15:51,80,68,67%,13mph,0mph,29.89in,0in
20230816,16:51,79,68,69%,13mph,0mph,29.88in,0in
20230816,17:51,77,67,71%,9mph,0mph,29.89in,0in
20230816,18:51,78,68,71%,9mph,0mph,29.9in,0in
20230816,19:51,77,68,74%,8mph,0mph,29.92in,0in
20230816,20:51,75,67,76%,9mph,0mph,29.94in,0in
20230816,21:51,75,67,76%,9mph,0mph,29.96in,0in
20230816,22:51,74,67,79%,9mph,0mph,29.95in,0in
20230816,23:51,73,67,81%,9mph,0mph,29.95in,0in
20230817,00:51,73,67,81%,5mph,0mph,29.95in,0in
20230817,01:51,74,67,79%,6mph,0mph,29.95in,0in
20230817,02:51,73,67,81%,7mph,0mph,29.94in,0in
20230817,03:51,73,68,84%,7mph,0mph,29.94in,0in
20230817,04:51,72,68,87%,8mph,0mph,29.94in,0.0in
20230817,05:51,72,68,87%,7mph,0mph,29.95in,0in
20230817,06:51,72,68,87%,9mph,0mph,29.95in,0in
20230817,07:51,73,68,84%,10mph,0mph,29.96in,0in
20230817,08:51,73,68,84%,7mph,0mph,29.96in,0in
20230817,09:51,74,68,82%,10mph,0mph,29.96in,0in
20230817,10:51,76,70,82%,9mph,0mph,29.94in,0in
20230817,11:51,78,69,74%,10mph,0mph,29.93in,0in
20230817,12:51,80,69,69%,12mph,0mph,29.92in,0in
20230817,13:51,79,69,72%,10mph,20mph,29.91in,0in
20230817,14:51,79,69,72%,16mph,0mph,29.89in,0in
20230817,15:51,78,68,71%,14mph,0mph,29.87in,0in
20230817,16:51,76,68,76%,14mph,0mph,29.87in,0in
20230817,17:51,76,69,79%,10mph,0mph,29.87in,0in
20230817,18:51,76,68,76%,13mph,0mph,29.86in,0in
20230817,19:51,75,69,82%,12mph,0mph,29.85in,0in
20230817,20:51,74,69,85%,10mph,0mph,29.84in,0in
20230817,21:51,74,70,87%,9mph,0mph,29.84in,0in
20230817,22:51,75,70,84%,8mph,0mph,29.81in,0in
20230817,23:51,76,71,85%,8mph,0mph,29.8in,0in
20230818,00:51,76,71,85%,6mph,0mph,29.77in,0in
20230818,01:51,77,72,84%,7mph,0mph,29.75in,0in
20230818,02:51,77,73,88%,8mph,0mph,29.72in,0in
20230818,03:51,77,73,88%,8mph,0mph,29.68in,0in
20230818,04:51,75,72,90%,13mph,33mph,29.63in,0.18in
20230818,05:51,72,68,87%,10mph,0mph,29.65in,1.21in
20230818,06:51,74,70,87%,10mph,0mph,29.67in,0.0in
20230818,07:51,70,66,87%,5mph,0mph,29.68in,0.18in
20230818,08:51,72,65,78%,6mph,0mph,29.68in,0in
20230818,09:51,75,64,69%,7mph,0mph,29.69in,0in
20230818,10:51,76,62,62%,8mph,0mph,29.69in,0in
20230818,11:51,78,62,58%,15mph,0mph,29.7in,0in
20230818,12:51,79,59,50%,14mph,25mph,29.69in,0in
20230818,13:51,81,58,45%,17mph,25mph,29.69in,0in
20230818,14:51,82,56,41%,14mph,22mph,29.7in,0in
20230818,15:51,83,56,39%,18mph,26mph,29.7in,0in
20230818,16:51,82,56,41%,17mph,25mph,29.71in,0in
20230818,17:51,80,53,39%,17mph,28mph,29.73in,0in
20230818,18:51,79,49,35%,22mph,29mph,29.75in,0in
20230818,19:51,77,51,40%,13mph,22mph,29.78in,0in
20230818,20:51,77,48,36%,17mph,24mph,29.8in,0in
20230818,21:51,76,50,40%,20mph,23mph,29.83in,0in
20230818,22:51,74,51,45%,10mph,0mph,29.85in,0in
20230818,23:51,73,49,42%,16mph,0mph,29.88in,0in
20230819,00:51,72,48,43%,16mph,24mph,29.89in,0in
20230819,01:51,70,49,47%,14mph,24mph,29.89in,0in
20230819,02:51,68,50,52%,13mph,0mph,29.88in,0in
20230819,03:51,68,51,55%,16mph,0mph,29.88in,0in
20230819,04:51,67,51,57%,9mph,0mph,29.89in,0in
20230819,05:51,66,50,56%,12mph,0mph,29.9in,0in
20230819,06:51,65,50,58%,8mph,0mph,29.93in,0in
20230819,07:51,66,50,56%,10mph,0mph,29.94in,0in
20230819,08:51,67,52,59%,10mph,0mph,29.96in,0in
20230819,09:51,69,53,57%,8mph,0mph,29.97in,0in
20230819,10:51,71,52,51%,14mph,20mph,29.98in,0in
20230819,11:51,73,50,44%,12mph,0mph,29.97in,0in
20230819,12:51,74,52,46%,12mph,20mph,29.97in,0in
20230819,13:51,76,51,42%,12mph,22mph,29.95in,0in
20230819,14:51,78,50,37%,12mph,0mph,29.93in,0in
20230819,15:51,80,51,36%,9mph,23mph,29.93in,0in
20230819,16:51,80,51,36%,10mph,0mph,29.92in,0in
20230819,17:51,80,51,36%,12mph,0mph,29.93in,0in
20230819,18:51,79,51,38%,12mph,0mph,29.94in,0in
20230819,19:51,77,52,42%,13mph,0mph,29.95in,0in
20230819,20:51,77,51,40%,15mph,0mph,29.98in,0in
20230819,21:51,76,51,42%,13mph,0mph,29.99in,0in
20230819,22:51,76,51,42%,14mph,0mph,30.0in,0in
20230819,23:51,74,52,46%,9mph,0mph,30.02in,0in
20230820,00:51,74,54,50%,9mph,0mph,30.02in,0in
20230820,01:51,74,52,46%,6mph,0mph,30.02in,0in
20230820,02:51,73,53,49%,5mph,0mph,30.03in,0in
20230820,03:51,72,53,51%,0mph,0mph,30.03in,0in
20230820,04:51,71,53,53%,3mph,0mph,30.05in,0in
20230820,05:51,69,54,58%,6mph,0mph,30.06in,0in
20230820,06:51,70,54,57%,6mph,0mph,30.08in,0in
20230820,07:51,72,55,55%,3mph,0mph,30.09in,0in
20230820,08:51,73,56,55%,6mph,0mph,30.09in,0in
20230820,09:51,76,56,50%,5mph,0mph,30.1in,0in
20230820,10:51,78,53,42%,5mph,0mph,30.09in,0in
20230820,11:51,81,54,39%,8mph,0mph,30.09in,0in
20230820,12:51,83,53,36%,12mph,0mph,30.06in,0in
20230820,13:51,85,51,31%,7mph,0mph,30.06in,0in
20230820,14:51,86,52,31%,7mph,0mph,30.04in,0in
20230820,15:51,86,52,31%,12mph,18mph,30.03in,0in
20230820,16:51,87,52,30%,9mph,0mph,30.03in,0in
20230820,17:51,85,52,32%,9mph,0mph,30.03in,0in
20230820,18:51,85,55,36%,9mph,0mph,30.03in,0in
20230820,19:51,84,56,38%,9mph,0mph,30.03in,0in
20230820,20:51,83,55,38%,10mph,0mph,30.04in,0in
20230820,21:51,82,56,41%,10mph,0mph,30.05in,0in
20230820,22:51,82,57,42%,8mph,0mph,30.04in,0in
20230820,23:51,81,58,45%,10mph,0mph,30.05in,0in
20230821,00:51,80,59,48%,3mph,0mph,30.04in,0in
20230821,01:51,78,59,52%,5mph,0mph,30.04in,0in
20230821,02:51,78,61,56%,0mph,0mph,30.02in,0in
20230821,03:51,77,62,60%,6mph,0mph,30.02in,0in
20230821,04:51,75,62,64%,6mph,0mph,30.02in,0in
20230821,05:51,75,63,66%,6mph,0mph,30.02in,0in
20230821,06:51,75,63,66%,6mph,0mph,30.03in,0in
20230821,07:51,77,64,64%,0mph,0mph,30.04in,0in
20230821,08:51,77,63,62%,5mph,0mph,30.04in,0in
20230821,09:51,80,64,58%,8mph,0mph,30.04in,0in
20230821,10:51,81,64,56%,5mph,0mph,30.03in,0in
20230821,11:51,84,66,55%,9mph,0mph,30.02in,0in
20230821,12:51,85,66,53%,10mph,0mph,30.01in,0in
20230821,13:51,86,66,51%,9mph,0mph,29.99in,0in
20230821,14:51,87,67,51%,13mph,0mph,29.98in,0in
20230821,15:51,86,67,53%,14mph,0mph,29.97in,0in
20230821,16:51,86,65,49%,12mph,0mph,29.96in,0in
20230821,17:51,87,64,46%,13mph,0mph,29.96in,0in
20230821,18:51,85,65,51%,13mph,0mph,29.97in,0in
20230821,19:51,85,65,51%,9mph,0mph,29.97in,0in
20230821,20:51,83,66,56%,9mph,0mph,29.97in,0in
20230821,21:51,82,65,56%,13mph,0mph,29.98in,0in
20230821,22:51,81,64,56%,9mph,0mph,29.97in,0in
20230821,23:51,80,65,60%,10mph,0mph,29.99in,0in
20230822,00:51,77,66,69%,10mph,17mph,29.99in,0in
20230822,01:51,75,63,66%,16mph,23mph,30.0in,0in
20230822,02:51,74,61,64%,17mph,25mph,29.98in,0in
20230822,03:51,73,59,61%,14mph,0mph,29.99in,0in
20230822,04:51,72,56,57%,16mph,0mph,30.0in,0in
20230822,05:51,71,53,53%,15mph,0mph,30.01in,0in
20230822,06:51,69,52,54%,15mph,23mph,30.04in,0in
20230822,07:51,68,51,55%,13mph,22mph,30.06in,0in
20230822,08:51,68,51,55%,18mph,23mph,30.06in,0in
20230822,09:51,69,52,54%,14mph,0mph,30.06in,0in
20230822,10:51,71,53,53%,15mph,21mph,30.08in,0in
20230822,11:51,74,54,50%,14mph,0mph,30.07in,0in
20230822,12:51,75,54,48%,12mph,0mph,30.06in,0in
20230822,13:51,77,54,45%,12mph,0mph,30.05in,0in
20230822,14:51,77,54,45%,12mph,0mph,30.05in,0in
20230822,15:51,77,52,42%,3mph,0mph,30.04in,0in
20230822,16:51,78,53,42%,8mph,0mph,30.04in,0in
20230822,17:51,78,52,40%,6mph,0mph,30.04in,0in
20230822,18:51,77,54,45%,12mph,0mph,30.05in,0in
20230822,19:51,76,54,46%,8mph,0mph,30.06in,0in
20230822,20:51,75,54,48%,8mph,0mph,30.07in,0in
20230822,21:51,75,53,46%,7mph,0mph,30.07in,0in
20230822,22:51,74,52,46%,10mph,0mph,30.07in,0in
20230822,23:51,73,53,49%,6mph,0mph,30.08in,0in
20230823,00:51,72,54,53%,5mph,0mph,30.08in,0in
20230823,01:51,72,53,51%,9mph,0mph,30.09in,0in
20230823,02:51,70,50,49%,12mph,0mph,30.09in,0in
20230823,03:51,69,48,47%,13mph,0mph,30.1in,0in
20230823,04:51,69,46,44%,13mph,0mph,30.1in,0in
20230823,05:51,67,47,49%,12mph,0mph,30.11in,0in
20230823,06:51,67,47,49%,9mph,0mph,30.14in,0in
20230823,07:51,68,48,49%,10mph,0mph,30.14in,0in
20230823,08:51,68,51,55%,9mph,0mph,30.14in,0in
20230823,09:51,69,51,53%,9mph,0mph,30.14in,0in
20230823,10:51,71,52,51%,9mph,0mph,30.14in,0in
20230823,11:51,72,53,51%,10mph,0mph,30.12in,0in
20230823,12:51,73,53,49%,8mph,0mph,30.1in,0in
20230823,13:51,75,50,41%,10mph,0mph,30.1in,0in
20230823,14:51,76,47,36%,10mph,0mph,30.09in,0in
20230823,15:51,77,45,32%,9mph,0mph,30.07in,0in
20230823,16:51,78,41,27%,8mph,0mph,30.06in,0in
20230823,17:51,74,56,53%,12mph,0mph,30.05in,0in
20230823,18:51,74,56,53%,13mph,0mph,30.04in,0in
20230823,19:51,74,56,53%,9mph,0mph,30.04in,0in
20230823,20:51,72,56,57%,10mph,0mph,30.06in,0in
20230823,21:51,72,57,59%,9mph,0mph,30.07in,0in
20230823,22:51,72,56,57%,10mph,0mph,30.05in,0in
20230823,23:51,72,57,59%,8mph,0mph,30.06in,0in
20230824,00:51,72,56,57%,9mph,0mph,30.05in,0in
20230824,01:51,71,56,59%,10mph,0mph,30.03in,0in
20230824,02:51,71,59,66%,8mph,0mph,30.03in,0in
20230824,03:51,72,60,66%,7mph,0mph,30.04in,0in
20230824,04:51,72,61,68%,7mph,0mph,30.03in,0in
20230824,05:51,72,61,68%,8mph,0mph,30.02in,0in
20230824,06:51,72,61,68%,8mph,0mph,30.03in,0in
20230824,07:51,73,62,68%,10mph,0mph,30.04in,0in
20230824,08:51,73,62,68%,12mph,0mph,30.04in,0in
20230824,09:51,73,62,68%,13mph,0mph,30.04in,0in
20230824,10:51,73,62,68%,13mph,0mph,30.06in,0in
20230824,11:51,74,61,64%,17mph,0mph,30.04in,0in
20230824,12:51,73,61,66%,14mph,21mph,30.04in,0in
20230824,13:51,73,61,66%,15mph,0mph,30.03in,0in
20230824,14:51,73,61,65%,20mph,24mph,30.03in,0in
20230824,15:51,72,63,73%,8mph,0mph,30.02in,0in
20230824,16:51,68,65,90%,9mph,0mph,30.01in,0.0in
20230824,17:51,69,65,87%,5mph,0mph,30.01in,0.03in
20230824,18:51,71,65,81%,7mph,0mph,30.01in,0.0in
20230824,19:51,71,64,78%,8mph,0mph,30.0in,0.0in
20230824,20:51,71,65,81%,6mph,0mph,30.02in,0.01in
20230824,21:51,71,64,78%,10mph,0mph,29.99in,0.0in
20230824,22:51,71,65,81%,12mph,0mph,29.96in,0in
20230824,23:51,71,67,87%,14mph,21mph,29.95in,0in
20230825,00:51,72,67,84%,13mph,0mph,29.94in,0in
20230825,01:51,71,68,90%,14mph,0mph,29.93in,0.03in
20230825,02:51,72,68,87%,8mph,0mph,29.92in,0.01in
20230825,03:51,73,67,81%,12mph,0mph,29.9in,0.0in
20230825,04:51,73,68,84%,10mph,0mph,29.89in,0in
20230825,05:51,73,68,84%,8mph,0mph,29.88in,0in
20230825,06:51,73,69,87%,8mph,0mph,29.89in,0.04in
20230825,07:51,72,70,93%,10mph,0mph,29.87in,0.19in
20230825,08:51,72,69,91%,14mph,0mph,29.86in,0.05in
20230825,09:51,73,70,90%,13mph,0mph,29.85in,0.0in
20230825,10:51,74,70,87%,13mph,0mph,29.85in,0in
20230825,11:51,73,70,90%,8mph,0mph,29.86in,0.01in
20230825,12:51,75,72,90%,7mph,0mph,29.84in,0.0in
20230825,13:51,76,71,85%,12mph,0mph,29.83in,0in
20230825,14:51,77,71,82%,13mph,0mph,29.82in,0in
20230825,15:51,76,72,87%,9mph,0mph,29.81in,0.0in
20230825,16:51,77,72,84%,9mph,0mph,29.81in,0in
20230825,17:51,79,72,79%,8mph,0mph,29.8in,0in
20230825,18:51,78,71,79%,8mph,0mph,29.79in,0in
20230825,19:51,77,71,82%,7mph,0mph,29.8in,0in
20230825,20:51,76,71,85%,7mph,0mph,29.81in,0in
20230825,21:51,75,71,87%,6mph,0mph,29.81in,0in
20230825,22:51,75,71,87%,0mph,0mph,29.8in,0in
20230825,23:51,75,71,87%,0mph,0mph,29.8in,0in
20230826,00:51,75,72,90%,0mph,0mph,29.8in,0in
20230826,01:51,75,71,87%,0mph,0mph,29.79in,0in
20230826,02:51,74,72,93%,3mph,0mph,29.78in,0in
20230826,03:51,74,72,93%,0mph,0mph,29.78in,0in
20230826,04:51,74,72,93%,0mph,0mph,29.78in,0in
20230826,05:51,73,72,96%,3mph,0mph,29.78in,0in
20230826,06:51,74,72,93%,0mph,0mph,29.8in,0.0in
20230826,07:51,73,73,100%,0mph,0mph,29.82in,0.97in
20230826,08:51,74,72,93%,7mph,0mph,29.82in,0.04in
20230826,09:51,74,70,87%,8mph,0mph,29.84in,0.0in
20230826,10:51,78,71,79%,8mph,0mph,29.83in,0in
20230826,11:51,80,70,71%,9mph,0mph,29.82in,0in
20230826,12:51,81,70,69%,7mph,0mph,29.81in,0in
20230826,13:51,82,68,62%,7mph,0mph,29.8in,0in
20230826,14:51,83,67,58%,6mph,0mph,29.79in,0in
20230826,15:51,84,65,53%,8mph,0mph,29.77in,0in
20230826,16:51,83,64,53%,10mph,0mph,29.78in,0in
20230826,17:51,84,61,46%,8mph,0mph,29.78in,0in
20230826,18:51,83,62,49%,7mph,0mph,29.79in,0in
20230826,19:51,82,62,51%,6mph,0mph,29.8in,0in
20230826,20:51,78,65,64%,8mph,0mph,29.82in,0in
20230826,21:51,77,66,69%,6mph,0mph,29.82in,0in
20230826,22:51,76,65,69%,6mph,0mph,29.83in,0in
20230826,23:51,76,65,69%,5mph,0mph,29.84in,0in
20230827,00:51,75,63,66%,6mph,0mph,29.84in,0in
20230827,01:51,74,62,66%,7mph,0mph,29.84in,0in
20230827,02:51,74,62,66%,5mph,0mph,29.83in,0in
20230827,03:51,73,62,68%,6mph,0mph,29.84in,0in
20230827,04:51,72,62,71%,7mph,0mph,29.85in,0in
20230827,05:51,71,62,73%,7mph,0mph,29.86in,0in
20230827,06:51,70,63,78%,9mph,0mph,29.88in,0in
20230827,07:51,71,62,73%,10mph,0mph,29.91in,0in
20230827,08:51,73,62,68%,8mph,0mph,29.91in,0in
20230827,09:51,76,61,60%,10mph,0mph,29.91in,0in
20230827,10:51,77,62,60%,6mph,0mph,29.92in,0in
20230827,11:51,77,63,62%,5mph,0mph,29.91in,0in
20230827,12:51,80,61,52%,5mph,0mph,29.9in,0in
20230827,13:51,81,61,50%,12mph,16mph,29.9in,0in
20230827,14:51,81,60,49%,8mph,0mph,29.88in,0in
20230827,15:51,81,60,49%,10mph,0mph,29.87in,0in
20230827,16:51,82,60,47%,7mph,0mph,29.88in,0in
20230827,17:51,82,60,47%,6mph,0mph,29.89in,0in
20230827,18:51,81,62,52%,6mph,0mph,29.9in,0in
20230827,19:51,81,60,49%,6mph,0mph,29.91in,0in
20230827,20:51,79,62,56%,5mph,0mph,29.93in,0in
20230827,21:51,76,62,62%,8mph,0mph,29.95in,0in
20230827,22:51,75,65,71%,6mph,0mph,29.96in,0in
20230827,23:51,74,68,82%,7mph,0mph,29.97in,0in
20230828,00:51,73,68,84%,5mph,0mph,29.97in,0in
20230828,01:51,72,67,84%,8mph,0mph,29.96in,0in
20230828,02:51,71,67,87%,6mph,0mph,29.97in,0in
20230828,03:51,71,66,84%,8mph,0mph,29.97in,0in
20230828,04:51,71,66,84%,6mph,0mph,29.99in,0in
20230828,05:51,71,66,84%,6mph,0mph,29.99in,0in
20230828,06:51,71,66,84%,6mph,0mph,30.01in,0in
20230828,07:51,72,66,81%,8mph,0mph,30.01in,0in
20230828,08:51,72,64,76%,12mph,0mph,30.02in,0in
20230828,09:51,75,64,69%,10mph,0mph,30.03in,0in
20230828,10:51,73,64,73%,9mph,0mph,30.04in,0in
20230828,11:51,74,63,68%,9mph,0mph,30.03in,0in
20230828,12:51,75,63,66%,12mph,0mph,30.03in,0in
20230828,13:51,75,63,66%,9mph,0mph,30.03in,0in
20230828,14:51,75,62,64%,7mph,0mph,30.01in,0in
20230828,15:51,76,63,64%,9mph,0mph,30.0in,0in
20230828,16:51,76,63,64%,10mph,0mph,30.0in,0in
20230828,17:51,74,64,71%,8mph,0mph,30.01in,0in
20230828,18:51,74,64,71%,9mph,0mph,30.01in,0in
20230828,19:51,73,63,71%,10mph,0mph,30.01in,0in
20230828,20:51,72,63,73%,8mph,0mph,30.02in,0in
20230828,21:51,72,63,73%,8mph,0mph,30.01in,0in
20230828,22:51,72,63,73%,7mph,0mph,30.02in,0in
20230828,23:51,71,63,75%,7mph,0mph,30.01in,0in
20230829,00:51,70,63,78%,8mph,0mph,30.01in,0in
20230829,01:51,70,63,78%,6mph,0mph,30.0in,0in
20230829,02:51,69,63,81%,7mph,0mph,29.98in,0in
20230829,03:51,69,64,84%,7mph,0mph,29.97in,0in
20230829,04:51,69,63,81%,8mph,0mph,29.95in,0in
20230829,05:51,68,63,84%,7mph,0mph,29.96in,0in
20230829,06:51,69,64,84%,8mph,0mph,29.96in,0in
20230829,07:51,70,65,84%,10mph,0mph,29.96in,0in
20230829,08:51,71,65,81%,6mph,0mph,29.96in,0in
20230829,09:51,72,66,81%,12mph,0mph,29.96in,0in
20230829,10:51,73,67,81%,12mph,0mph,29.95in,0in
20230829,11:51,74,67,79%,12mph,0mph,29.94in,0in
20230829,12:51,76,68,76%,13mph,0mph,29.93in,0in
20230829,13:51,75,68,79%,14mph,0mph,29.92in,0in
20230829,14:51,75,68,79%,10mph,0mph,29.89in,0in
20230829,15:51,76,67,74%,9mph,0mph,29.86in,0in
20230829,16:51,78,68,71%,7mph,0mph,29.85in,0in
20230829,17:51,78,69,74%,9mph,0mph,29.84in,0in
20230829,18:51,77,69,76%,8mph,0mph,29.83in,0.0in
20230829,19:51,76,68,76%,6mph,0mph,29.82in,0in
20230829,20:51,75,69,82%,6mph,0mph,29.82in,0in
20230829,21:51,74,70,87%,7mph,0mph,29.82in,0in
20230829,22:51,74,70,87%,6mph,0mph,29.81in,0in
20230829,23:51,74,70,87%,6mph,0mph,29.8in,0in
20230830,00:51,74,70,87%,5mph,0mph,29.78in,0in
20230830,01:51,74,70,87%,5mph,0mph,29.76in,0.0in
20230830,02:51,75,70,84%,7mph,0mph,29.74in,0in
20230830,03:51,74,70,87%,7mph,0mph,29.72in,0in
20230830,04:51,74,70,87%,8mph,0mph,29.71in,0in
20230830,05:51,74,70,87%,7mph,0mph,29.7in,0in
20230830,06:51,74,70,87%,8mph,0mph,29.69in,0in
20230830,07:51,74,69,85%,10mph,0mph,29.69in,0in
20230830,08:51,76,70,82%,8mph,0mph,29.68in,0in
20230830,09:51,72,68,87%,10mph,0mph,29.71in,0.11in
20230830,10:51,73,68,84%,6mph,0mph,29.69in,0.1in
20230830,11:51,76,68,76%,8mph,0mph,29.68in,0in
20230830,12:51,80,66,62%,6mph,16mph,29.66in,0in
20230830,13:51,84,62,47%,8mph,0mph,29.65in,0in
20230830,14:51,85,60,43%,16mph,25mph,29.64in,0in
20230830,15:51,84,60,44%,12mph,0mph,29.64in,0in
20230830,16:51,83,57,41%,16mph,0mph,29.64in,0in
20230830,17:51,82,58,44%,17mph,0mph,29.65in,0in
20230830,18:51,81,56,42%,16mph,0mph,29.67in,0in
20230830,19:51,79,56,45%,13mph,22mph,29.69in,0in
20230830,20:51,77,57,50%,21mph,28mph,29.73in,0in
20230830,21:51,75,56,51%,20mph,24mph,29.73in,0in
20230830,22:51,73,56,55%,15mph,0mph,29.76in,0in
20230830,23:51,71,56,59%,17mph,24mph,29.78in,0in
20230831,00:51,70,56,61%,10mph,0mph,29.79in,0in
20230831,01:51,69,56,63%,13mph,0mph,29.8in,0in
20230831,02:51,68,56,65%,8mph,0mph,29.79in,0in
20230831,03:51,68,56,65%,12mph,0mph,29.8in,0in
20230831,04:51,67,56,68%,7mph,0mph,29.81in,0in
20230831,05:51,67,56,68%,8mph,0mph,29.82in,0in
20230831,06:51,66,52,60%,12mph,20mph,29.86in,0in
20230831,07:51,65,52,63%,12mph,22mph,29.88in,0in
20230831,08:51,67,53,61%,14mph,0mph,29.89in,0in
20230831,09:51,68,52,56%,15mph,0mph,29.9in,0in
20230831,10:51,70,50,49%,16mph,24mph,29.92in,0in
20230831,11:51,71,49,45%,14mph,0mph,29.92in,0in
20230831,12:51,73,49,42%,15mph,0mph,29.92in,0in
20230831,13:51,75,49,40%,12mph,0mph,29.93in,0in
20230831,14:51,76,47,36%,12mph,0mph,29.93in,0in
20230831,15:51,76,49,38%,12mph,0mph,29.93in,0in
20230831,16:51,76,48,37%,13mph,20mph,29.95in,0in
20230831,17:51,75,50,41%,14mph,0mph,29.96in,0in
20230831,18:51,74,49,41%,15mph,22mph,29.98in,0in
20230831,19:51,72,49,44%,10mph,0mph,30.0in,0in
20230831,20:51,71,45,39%,9mph,0mph,30.03in,0in
20230831,21:51,70,47,44%,9mph,0mph,30.05in,0in
20230831,22:51,70,47,44%,9mph,0mph,30.07in,0in
20230831,23:51,69,48,47%,8mph,0mph,30.1in,0in
20230901,00:51,69,46,44%,14mph,0mph,30.12in,0in
20230901,01:51,67,44,44%,15mph,0mph,30.14in,0in
20230901,02:51,65,45,48%,14mph,0mph,30.16in,0in
20230901,03:51,64,46,52%,8mph,0mph,30.17in,0in
20230901,04:51,63,45,52%,14mph,0mph,30.18in,0in
20230901,05:51,62,46,56%,8mph,0mph,30.2in,0in
20230901,06:51,62,46,56%,10mph,0mph,30.22in,0in
20230901,07:51,63,46,54%,12mph,0mph,30.23in,0in
20230901,08:51,65,47,52%,12mph,0mph,30.24in,0in
20230901,09:51,68,48,49%,10mph,0mph,30.27in,0in
