current_date,Time,Temperature,Dew Point,Humidity,Wind,Wind speed,Wind Gust,Pressure,Precip,Condition
20231006,8:53 AM,69°„F,66°„F,90%,VAR,7mph,Nonemph,30.03in,0in,Mist
20231006,9:51 AM,69°„F,66°„F,90%,ENE,8mph,Nonemph,30.03in,0in,Mist
20231006,10:51 AM,68°„F,66°„F,93%,NNE,7mph,Nonemph,30.02in,0.02in,Mist
20231006,11:47 AM,68°„F,66°„F,94%,NE,9mph,Nonemph,30.01in,0in,Mist
20231006,11:51 AM,68°„F,66°„F,93%,NE,10mph,Nonemph,30.01in,0in,Mist
20231006,12:41 PM,68°„F,66°„F,93%,ENE,8mph,Nonemph,29.99in,0.06in,Light Rain
20231006,12:51 PM,69°„F,66°„F,90%,ENE,8mph,Nonemph,29.99in,0.11in,Light Rain
20231006,1:08 PM,68°„F,66°„F,93%,NNE,7mph,Nonemph,29.99in,0.0in,Mist
20231006,1:48 PM,70°„F,66°„F,88%,NE,8mph,Nonemph,29.97in,0.0in,Mist
20231006,1:51 PM,68°„F,66°„F,93%,NE,6mph,Nonemph,29.97in,0.0in,Mist
20231006,2:51 PM,70°„F,67°„F,90%,NE,6mph,Nonemph,29.96in,0in,Mist
20231006,3:28 PM,70°„F,67°„F,90%,NE,8mph,Nonemph,29.96in,0.0in,Mist
20231006,3:51 PM,69°„F,67°„F,93%,ENE,9mph,Nonemph,29.95in,0.0in,Mist
20231006,4:51 PM,69°„F,66°„F,90%,ENE,9mph,Nonemph,29.94in,0in,Mist
20231006,5:51 PM,69°„F,66°„F,90%,NE,9mph,Nonemph,29.94in,0in,Mist
20231006,6:51 PM,70°„F,66°„F,87%,NE,7mph,Nonemph,29.93in,0in,Mist
20231006,7:47 PM,70°„F,66°„F,88%,NE,8mph,Nonemph,29.93in,0in,Mist
20231006,7:51 PM,70°„F,67°„F,90%,NE,8mph,Nonemph,29.93in,0in,Mist
20231006,8:42 PM,70°„F,67°„F,90%,ENE,8mph,Nonemph,29.92in,0in,Mist
20231006,8:51 PM,70°„F,67°„F,90%,NE,9mph,18mph,29.91in,0in,Mist
20231006,9:51 PM,70°„F,67°„F,90%,NE,7mph,Nonemph,29.91in,0in,Mist
20231006,10:00 PM,70°„F,67°„F,90%,ENE,7mph,Nonemph,29.91in,0in,Cloudy
20231006,10:51 PM,70°„F,67°„F,90%,E,7mph,Nonemph,29.89in,0in,Cloudy
20231006,11:14 PM,70°„F,67°„F,90%,E,7mph,Nonemph,29.88in,0in,Cloudy
20231006,11:51 PM,70°„F,67°„F,90%,ESE,10mph,Nonemph,29.87in,0.0in,Light Rain
20231007,12:23 AM,69°„F,67°„F,93%,ESE,9mph,Nonemph,29.86in,0.0in,Cloudy
20231007,12:51 AM,69°„F,66°„F,90%,ESE,8mph,Nonemph,29.84in,0.0in,Cloudy
20231007,1:04 AM,68°„F,66°„F,93%,ESE,8mph,Nonemph,29.84in,0in,Cloudy
20231007,1:27 AM,68°„F,67°„F,96%,SE,6mph,Nonemph,29.83in,0in,Mist
20231007,1:51 AM,68°„F,67°„F,96%,SE,7mph,Nonemph,29.82in,0in,Mist
20231007,2:40 AM,69°„F,67°„F,93%,ESE,9mph,Nonemph,29.8in,0in,Cloudy
20231007,2:51 AM,69°„F,67°„F,93%,ESE,8mph,Nonemph,29.8in,0in,Cloudy
20231007,3:22 AM,68°„F,67°„F,96%,E,8mph,Nonemph,29.79in,0.0in,Cloudy
20231007,3:51 AM,68°„F,66°„F,93%,E,7mph,Nonemph,29.78in,0.0in,Cloudy
20231007,4:51 AM,67°„F,65°„F,93%,E,8mph,Nonemph,29.76in,0in,Cloudy
20231007,5:51 AM,67°„F,64°„F,90%,E,8mph,Nonemph,29.75in,0in,Cloudy
20231007,6:47 AM,66°„F,64°„F,94%,E,8mph,Nonemph,29.74in,0in,Cloudy
20231007,6:51 AM,67°„F,64°„F,90%,E,8mph,Nonemph,29.74in,0in,Cloudy
20231007,7:38 AM,67°„F,64°„F,90%,ENE,7mph,Nonemph,29.73in,0in,Mist
20231007,7:51 AM,67°„F,64°„F,90%,ENE,7mph,Nonemph,29.73in,0in,Mist
20231007,8:51 AM,68°„F,65°„F,90%,ENE,7mph,Nonemph,29.71in,0in,Mist
20231007,9:48 AM,68°„F,64°„F,88%,E,8mph,Nonemph,29.7in,0.02in,Light Rain
20231007,9:51 AM,68°„F,65°„F,90%,E,8mph,Nonemph,29.7in,0.06in,Heavy Rain
20231007,10:51 AM,68°„F,65°„F,90%,E,7mph,Nonemph,29.67in,0.08in,Heavy Rain
20231007,11:46 AM,68°„F,64°„F,88%,VAR,6mph,Nonemph,29.65in,0.1in,Light Rain
20231007,11:49 AM,70°„F,64°„F,83%,E,6mph,Nonemph,29.64in,0.1in,Light Rain
20231007,11:51 AM,69°„F,65°„F,87%,E,6mph,Nonemph,29.64in,0.1in,Light Rain
20231007,12:12 PM,68°„F,66°„F,93%,VAR,3mph,Nonemph,29.63in,0.09in,Heavy Rain
20231007,12:44 PM,68°„F,66°„F,93%,SSE,10mph,Nonemph,29.62in,0.41in,Light Rain
20231007,12:51 PM,69°„F,66°„F,90%,SSE,8mph,Nonemph,29.61in,0.41in,Light Rain
20231007,1:41 PM,66°„F,62°„F,87%,WNW,16mph,23mph,29.61in,0.03in,Light Rain
20231007,1:51 PM,65°„F,60°„F,84%,WNW,25mph,36mph,29.61in,0.05in,Rain / Windy
20231007,1:54 PM,64°„F,59°„F,84%,WNW,23mph,36mph,29.61in,0.01in,Light Rain / Windy
20231007,1:59 PM,63°„F,58°„F,84%,NW,25mph,36mph,29.62in,0.02in,Light Rain / Windy
20231007,2:47 PM,63°„F,54°„F,72%,WNW,17mph,26mph,29.63in,0.07in,Light Rain
20231007,2:51 PM,62°„F,53°„F,72%,NW,18mph,26mph,29.64in,0.07in,Light Rain
20231007,3:51 PM,62°„F,54°„F,75%,NNW,10mph,Nonemph,29.62in,0.03in,Light Rain
20231007,4:51 PM,63°„F,53°„F,70%,NNW,14mph,Nonemph,29.62in,0.0in,Mostly Cloudy
20231007,5:51 PM,62°„F,52°„F,70%,NW,13mph,Nonemph,29.6in,0in,Mostly Cloudy
20231007,6:51 PM,60°„F,51°„F,72%,WNW,17mph,28mph,29.61in,0.0in,Mostly Cloudy
20231007,7:51 PM,59°„F,48°„F,67%,WNW,21mph,26mph,29.61in,0in,Mostly Cloudy / Windy
20231007,8:51 PM,58°„F,46°„F,65%,WNW,20mph,Nonemph,29.62in,0in,Mostly Cloudy
20231007,9:51 PM,57°„F,45°„F,64%,WNW,15mph,Nonemph,29.62in,0in,Mostly Cloudy
20231007,10:51 PM,56°„F,45°„F,67%,WNW,18mph,26mph,29.62in,0in,Partly Cloudy
20231007,11:51 PM,56°„F,44°„F,64%,WNW,18mph,25mph,29.6in,0in,Fair
20231008,12:51 AM,55°„F,45°„F,69%,W,10mph,22mph,29.6in,0in,Fair
20231008,1:51 AM,55°„F,44°„F,67%,W,18mph,26mph,29.59in,0in,Fair
20231008,2:51 AM,54°„F,42°„F,64%,W,17mph,25mph,29.59in,0in,Fair
20231008,3:51 AM,53°„F,42°„F,66%,W,15mph,23mph,29.6in,0in,Fair
20231008,4:51 AM,52°„F,41°„F,66%,W,20mph,28mph,29.61in,0in,Fair
20231008,5:51 AM,52°„F,41°„F,66%,W,16mph,24mph,29.61in,0in,Fair
20231008,6:51 AM,53°„F,40°„F,61%,W,16mph,23mph,29.63in,0in,Fair
20231008,7:51 AM,54°„F,41°„F,62%,W,16mph,Nonemph,29.64in,0in,Fair
20231008,8:51 AM,55°„F,42°„F,62%,WSW,17mph,Nonemph,29.64in,0in,Fair
20231008,9:51 AM,57°„F,42°„F,57%,WSW,14mph,22mph,29.65in,0in,Fair
20231008,10:51 AM,58°„F,41°„F,53%,W,16mph,26mph,29.64in,0in,Partly Cloudy
20231008,11:51 AM,60°„F,42°„F,51%,W,17mph,26mph,29.64in,0in,Mostly Cloudy
20231008,12:51 PM,61°„F,40°„F,46%,W,15mph,25mph,29.64in,0in,Mostly Cloudy
20231008,1:51 PM,61°„F,39°„F,44%,W,15mph,24mph,29.63in,0in,Mostly Cloudy
20231008,2:51 PM,60°„F,39°„F,46%,W,16mph,23mph,29.63in,0in,Mostly Cloudy
20231008,3:51 PM,61°„F,38°„F,42%,W,17mph,23mph,29.63in,0in,Mostly Cloudy
20231008,4:51 PM,61°„F,38°„F,42%,W,17mph,Nonemph,29.63in,0in,Mostly Cloudy
20231008,5:51 PM,60°„F,38°„F,44%,W,13mph,21mph,29.65in,0in,Mostly Cloudy
20231008,6:51 PM,59°„F,38°„F,46%,WSW,17mph,23mph,29.67in,0in,Mostly Cloudy
20231008,7:51 PM,58°„F,39°„F,49%,WSW,13mph,Nonemph,29.67in,0in,Mostly Cloudy
20231008,8:51 PM,57°„F,38°„F,49%,W,17mph,26mph,29.69in,0in,Mostly Cloudy
20231008,9:51 PM,57°„F,37°„F,47%,W,16mph,24mph,29.7in,0in,Mostly Cloudy
20231008,10:51 PM,56°„F,36°„F,47%,WSW,20mph,25mph,29.71in,0in,Mostly Cloudy
20231008,11:51 PM,55°„F,36°„F,49%,W,10mph,25mph,29.71in,0in,Mostly Cloudy
20231009,12:51 AM,54°„F,36°„F,51%,W,13mph,26mph,29.72in,0in,Mostly Cloudy
20231009,1:51 AM,54°„F,35°„F,49%,W,10mph,21mph,29.72in,0in,Fair
20231009,2:51 AM,53°„F,35°„F,50%,W,10mph,Nonemph,29.73in,0in,Fair
20231009,3:51 AM,52°„F,36°„F,54%,SW,8mph,Nonemph,29.73in,0in,Fair
20231009,4:51 AM,52°„F,34°„F,50%,SW,8mph,Nonemph,29.73in,0in,Fair
20231009,5:51 AM,51°„F,35°„F,54%,SW,12mph,Nonemph,29.75in,0in,Fair
20231009,6:51 AM,50°„F,36°„F,59%,SW,12mph,Nonemph,29.75in,0in,Partly Cloudy
20231009,7:51 AM,51°„F,37°„F,59%,SW,12mph,Nonemph,29.77in,0in,Mostly Cloudy
20231009,8:51 AM,53°„F,38°„F,57%,WSW,12mph,Nonemph,29.78in,0in,Mostly Cloudy
20231009,9:51 AM,54°„F,38°„F,55%,WSW,7mph,Nonemph,29.78in,0in,Mostly Cloudy
20231009,10:51 AM,56°„F,38°„F,51%,SSW,9mph,Nonemph,29.78in,0in,Partly Cloudy
20231009,11:51 AM,59°„F,38°„F,46%,SSW,12mph,Nonemph,29.76in,0in,Fair
20231009,12:51 PM,60°„F,37°„F,42%,WSW,15mph,21mph,29.75in,0in,Partly Cloudy
20231009,1:51 PM,61°„F,36°„F,39%,SSW,18mph,26mph,29.74in,0in,Mostly Cloudy
20231009,2:51 PM,61°„F,36°„F,39%,SW,16mph,22mph,29.73in,0in,Mostly Cloudy
20231009,3:51 PM,60°„F,34°„F,38%,WSW,13mph,22mph,29.73in,0in,Mostly Cloudy
20231009,4:51 PM,60°„F,35°„F,39%,SW,14mph,Nonemph,29.74in,0in,Mostly Cloudy
20231009,5:51 PM,61°„F,35°„F,38%,WSW,12mph,Nonemph,29.74in,0in,Mostly Cloudy
20231009,6:51 PM,60°„F,35°„F,39%,WSW,12mph,Nonemph,29.76in,0in,Partly Cloudy
20231009,7:51 PM,60°„F,37°„F,42%,SW,9mph,Nonemph,29.78in,0in,Mostly Cloudy
20231009,8:51 PM,59°„F,37°„F,44%,WSW,6mph,Nonemph,29.79in,0in,Mostly Cloudy
20231009,9:51 PM,58°„F,37°„F,46%,S,5mph,Nonemph,29.8in,0in,Partly Cloudy
20231009,10:51 PM,58°„F,39°„F,49%,SSW,6mph,Nonemph,29.8in,0in,Mostly Cloudy
20231009,11:51 PM,58°„F,41°„F,53%,S,8mph,Nonemph,29.79in,0in,Cloudy
20231010,12:51 AM,57°„F,42°„F,57%,SSW,9mph,Nonemph,29.79in,0in,Cloudy
20231010,1:51 AM,56°„F,46°„F,69%,SSW,6mph,Nonemph,29.78in,0.01in,Light Rain
20231010,2:51 AM,55°„F,48°„F,77%,SSW,6mph,Nonemph,29.77in,0.0in,Cloudy
20231010,3:51 AM,56°„F,47°„F,72%,SSW,5mph,Nonemph,29.76in,0in,Mostly Cloudy
20231010,4:51 AM,56°„F,47°„F,72%,CALM,0mph,Nonemph,29.77in,0in,Mostly Cloudy
20231010,5:51 AM,56°„F,47°„F,72%,WSW,3mph,Nonemph,29.79in,0in,Mostly Cloudy
20231010,6:51 AM,55°„F,46°„F,72%,SW,6mph,Nonemph,29.79in,0in,Mostly Cloudy
20231010,7:51 AM,56°„F,47°„F,72%,S,3mph,Nonemph,29.8in,0in,Mostly Cloudy
20231010,8:51 AM,58°„F,46°„F,65%,SW,12mph,Nonemph,29.82in,0in,Mostly Cloudy
20231010,9:51 AM,58°„F,47°„F,67%,SW,6mph,Nonemph,29.83in,0in,Mostly Cloudy
20231010,10:51 AM,61°„F,47°„F,60%,SSW,7mph,Nonemph,29.82in,0in,Mostly Cloudy
20231010,11:51 AM,62°„F,45°„F,53%,SSW,8mph,Nonemph,29.81in,0in,Partly Cloudy
20231010,12:51 PM,63°„F,42°„F,46%,WSW,8mph,Nonemph,29.8in,0in,Mostly Cloudy
20231010,1:51 PM,64°„F,41°„F,43%,SSW,8mph,18mph,29.77in,0in,Mostly Cloudy
20231010,2:51 PM,64°„F,42°„F,45%,SW,10mph,Nonemph,29.76in,0in,Mostly Cloudy
20231010,3:51 PM,64°„F,43°„F,46%,SSW,10mph,Nonemph,29.76in,0in,Cloudy
20231010,4:51 PM,64°„F,44°„F,48%,SW,13mph,Nonemph,29.77in,0.0in,Mostly Cloudy
20231010,5:51 PM,62°„F,48°„F,60%,S,9mph,Nonemph,29.78in,0in,Mostly Cloudy
20231010,6:51 PM,62°„F,49°„F,62%,S,7mph,Nonemph,29.78in,0in,Mostly Cloudy
20231010,7:51 PM,62°„F,41°„F,46%,SSW,5mph,Nonemph,29.8in,0in,Mostly Cloudy
20231010,8:51 PM,62°„F,41°„F,46%,SSW,7mph,Nonemph,29.81in,0in,Partly Cloudy
20231010,9:51 PM,61°„F,43°„F,52%,S,7mph,Nonemph,29.82in,0in,Partly Cloudy
20231010,10:51 PM,59°„F,45°„F,60%,SSW,6mph,Nonemph,29.82in,0in,Partly Cloudy
20231010,11:51 PM,59°„F,46°„F,62%,S,6mph,Nonemph,29.82in,0in,Mostly Cloudy
20231011,12:51 AM,59°„F,46°„F,62%,CALM,0mph,Nonemph,29.82in,0in,Cloudy
20231011,1:51 AM,59°„F,46°„F,62%,S,6mph,Nonemph,29.81in,0in,Mostly Cloudy
20231011,2:51 AM,58°„F,48°„F,70%,S,5mph,Nonemph,29.81in,0in,Mostly Cloudy
20231011,3:51 AM,58°„F,49°„F,72%,S,5mph,Nonemph,29.8in,0in,Mostly Cloudy
20231011,4:51 AM,58°„F,49°„F,72%,S,3mph,Nonemph,29.81in,0in,Mostly Cloudy
20231011,5:51 AM,57°„F,49°„F,74%,S,5mph,Nonemph,29.82in,0in,Partly Cloudy
20231011,6:51 AM,57°„F,49°„F,74%,SSW,3mph,Nonemph,29.83in,0in,Mostly Cloudy
20231011,7:51 AM,60°„F,50°„F,69%,SSW,6mph,Nonemph,29.84in,0in,Mostly Cloudy
20231011,8:51 AM,62°„F,47°„F,58%,SW,3mph,Nonemph,29.86in,0in,Mostly Cloudy
20231011,9:51 AM,64°„F,45°„F,50%,SSW,6mph,Nonemph,29.86in,0in,Partly Cloudy
20231011,10:51 AM,66°„F,46°„F,48%,SW,8mph,Nonemph,29.86in,0in,Partly Cloudy
20231011,11:51 AM,68°„F,45°„F,43%,SSW,9mph,Nonemph,29.86in,0in,Partly Cloudy
20231011,12:51 PM,70°„F,42°„F,36%,SW,12mph,18mph,29.85in,0in,Partly Cloudy
20231011,1:51 PM,70°„F,38°„F,31%,SSW,12mph,17mph,29.82in,0in,Partly Cloudy
20231011,2:51 PM,70°„F,40°„F,33%,SW,7mph,Nonemph,29.81in,0in,Fair
20231011,3:51 PM,71°„F,39°„F,31%,SW,9mph,Nonemph,29.8in,0in,Fair
20231011,4:51 PM,71°„F,37°„F,29%,WSW,10mph,Nonemph,29.8in,0in,Fair
20231011,5:51 PM,68°„F,45°„F,43%,S,10mph,Nonemph,29.81in,0in,Fair
20231011,6:51 PM,65°„F,49°„F,56%,S,8mph,Nonemph,29.82in,0in,Fair
20231011,7:51 PM,64°„F,53°„F,67%,S,12mph,Nonemph,29.82in,0in,Fair
20231011,8:51 PM,63°„F,55°„F,75%,S,8mph,Nonemph,29.84in,0in,Fair
20231011,9:51 PM,63°„F,56°„F,78%,S,7mph,Nonemph,29.85in,0in,Partly Cloudy
20231011,10:51 PM,62°„F,56°„F,80%,CALM,0mph,Nonemph,29.86in,0in,Partly Cloudy
20231011,11:51 PM,62°„F,56°„F,80%,CALM,0mph,Nonemph,29.86in,0in,Partly Cloudy
20231012,12:51 AM,62°„F,56°„F,80%,CALM,0mph,Nonemph,29.86in,0in,Partly Cloudy
20231012,1:51 AM,60°„F,55°„F,83%,NNE,3mph,Nonemph,29.86in,0in,Partly Cloudy
20231012,2:51 AM,60°„F,55°„F,83%,NNE,3mph,Nonemph,29.86in,0in,Fair
20231012,3:51 AM,59°„F,53°„F,81%,CALM,0mph,Nonemph,29.85in,0in,Fair
20231012,4:51 AM,57°„F,52°„F,83%,NNE,5mph,Nonemph,29.86in,0in,Fair
20231012,5:44 AM,56°„F,50°„F,80%,NNE,3mph,Nonemph,29.87in,0in,Fair
20231012,5:51 AM,56°„F,51°„F,84%,N,3mph,Nonemph,29.87in,0in,Partly Cloudy
20231012,6:51 AM,56°„F,50°„F,80%,N,3mph,Nonemph,29.88in,0in,Partly Cloudy
20231012,7:51 AM,58°„F,49°„F,72%,CALM,0mph,Nonemph,29.89in,0in,Partly Cloudy
20231012,8:51 AM,60°„F,51°„F,72%,NNE,3mph,Nonemph,29.89in,0in,Fair
20231012,9:51 AM,61°„F,51°„F,70%,NNE,3mph,Nonemph,29.9in,0in,Fair
20231012,10:51 AM,64°„F,52°„F,65%,CALM,0mph,Nonemph,29.89in,0in,Fair
20231012,11:51 AM,68°„F,49°„F,50%,CALM,0mph,Nonemph,29.88in,0in,Fair
20231012,12:51 PM,70°„F,44°„F,39%,NW,6mph,Nonemph,29.86in,0in,Partly Cloudy
20231012,1:51 PM,69°„F,43°„F,39%,W,5mph,Nonemph,29.84in,0in,Mostly Cloudy
20231012,2:51 PM,71°„F,40°„F,32%,WSW,9mph,Nonemph,29.84in,0in,Mostly Cloudy
20231012,3:51 PM,71°„F,40°„F,32%,NW,10mph,Nonemph,29.83in,0in,Partly Cloudy
20231012,4:51 PM,71°„F,40°„F,32%,W,5mph,Nonemph,29.82in,0in,Partly Cloudy
20231012,5:51 PM,69°„F,40°„F,35%,NW,5mph,Nonemph,29.82in,0in,Partly Cloudy
20231012,6:51 PM,68°„F,39°„F,35%,CALM,0mph,Nonemph,29.83in,0in,Partly Cloudy
20231012,7:51 PM,65°„F,47°„F,52%,VAR,3mph,Nonemph,29.84in,0in,Fair
20231012,8:51 PM,65°„F,47°„F,52%,CALM,0mph,Nonemph,29.84in,0in,Fair
20231012,9:51 PM,64°„F,47°„F,54%,CALM,0mph,Nonemph,29.85in,0in,Fair
20231012,10:51 PM,65°„F,45°„F,48%,NW,14mph,Nonemph,29.85in,0in,Fair
20231012,11:51 PM,62°„F,47°„F,58%,N,7mph,Nonemph,29.86in,0in,Fair
20231013,12:51 AM,60°„F,46°„F,60%,N,7mph,Nonemph,29.86in,0in,Fair
20231013,1:51 AM,59°„F,45°„F,60%,N,9mph,Nonemph,29.88in,0in,Fair
20231013,2:51 AM,58°„F,45°„F,62%,N,6mph,Nonemph,29.88in,0in,Fair
20231013,3:51 AM,57°„F,44°„F,62%,NNE,12mph,Nonemph,29.89in,0in,Fair
20231013,4:51 AM,56°„F,42°„F,60%,NNE,9mph,Nonemph,29.91in,0in,Fair
20231013,5:51 AM,55°„F,43°„F,64%,NNW,8mph,Nonemph,29.92in,0in,Fair
20231013,6:51 AM,54°„F,43°„F,66%,NW,9mph,Nonemph,29.94in,0in,Fair
20231013,7:51 AM,54°„F,41°„F,62%,NNW,10mph,Nonemph,29.95in,0in,Fair
20231013,8:51 AM,55°„F,41°„F,59%,NNW,6mph,Nonemph,29.97in,0in,Fair
20231013,9:51 AM,57°„F,41°„F,55%,N,10mph,Nonemph,29.99in,0in,Fair
20231013,10:51 AM,57°„F,42°„F,57%,N,13mph,Nonemph,29.99in,0in,Fair
20231013,11:51 AM,59°„F,38°„F,46%,NNW,13mph,Nonemph,29.97in,0in,Fair
20231013,12:51 PM,60°„F,39°„F,46%,N,12mph,17mph,29.97in,0in,Fair
20231013,1:51 PM,62°„F,40°„F,44%,NW,8mph,Nonemph,29.94in,0in,Fair
20231013,2:51 PM,63°„F,38°„F,40%,NW,7mph,Nonemph,29.94in,0in,Fair
20231013,3:51 PM,64°„F,38°„F,38%,NW,8mph,Nonemph,29.93in,0in,Fair
20231013,4:51 PM,64°„F,38°„F,38%,N,9mph,Nonemph,29.91in,0in,Partly Cloudy
20231013,5:51 PM,63°„F,38°„F,40%,NNW,10mph,Nonemph,29.92in,0in,Partly Cloudy
20231013,6:51 PM,62°„F,39°„F,43%,NW,10mph,Nonemph,29.93in,0in,Mostly Cloudy
20231013,7:51 PM,62°„F,39°„F,43%,NNW,9mph,Nonemph,29.93in,0in,Mostly Cloudy
20231013,8:51 PM,62°„F,40°„F,44%,NW,8mph,Nonemph,29.94in,0in,Mostly Cloudy
20231013,9:51 PM,61°„F,40°„F,46%,NW,10mph,Nonemph,29.96in,0in,Mostly Cloudy
20231013,10:51 PM,59°„F,40°„F,49%,NNW,6mph,Nonemph,29.95in,0in,Mostly Cloudy
20231013,11:51 PM,59°„F,42°„F,53%,NNW,5mph,Nonemph,29.94in,0in,Mostly Cloudy
20231014,12:51 AM,59°„F,41°„F,51%,NNE,6mph,Nonemph,29.93in,0in,Mostly Cloudy
20231014,1:51 AM,59°„F,40°„F,49%,NNE,6mph,Nonemph,29.91in,0in,Cloudy
20231014,2:51 AM,58°„F,40°„F,51%,NNE,6mph,Nonemph,29.9in,0in,Cloudy
20231014,3:51 AM,58°„F,40°„F,51%,N,6mph,Nonemph,29.89in,0in,Cloudy
20231014,4:51 AM,57°„F,39°„F,51%,NNE,6mph,Nonemph,29.87in,0in,Cloudy
20231014,5:51 AM,57°„F,41°„F,55%,NNE,5mph,Nonemph,29.89in,0in,Cloudy
20231014,6:51 AM,56°„F,41°„F,57%,NNE,8mph,Nonemph,29.87in,0in,Cloudy
20231014,7:51 AM,55°„F,40°„F,57%,NNE,8mph,Nonemph,29.88in,0in,Cloudy
20231014,8:51 AM,56°„F,43°„F,62%,ENE,8mph,Nonemph,29.85in,0.0in,Cloudy
20231014,9:51 AM,55°„F,43°„F,64%,NE,5mph,Nonemph,29.85in,0.0in,Light Rain
20231014,10:51 AM,54°„F,44°„F,69%,NE,3mph,Nonemph,29.83in,0.04in,Light Rain
20231014,11:51 AM,53°„F,46°„F,77%,N,5mph,Nonemph,29.82in,0.06in,Light Rain
20231014,12:51 PM,52°„F,47°„F,83%,NNE,6mph,Nonemph,29.79in,0.08in,Rain
20231014,1:51 PM,51°„F,45°„F,80%,N,7mph,Nonemph,29.77in,0.14in,Rain
20231014,2:51 PM,51°„F,46°„F,83%,NE,7mph,Nonemph,29.74in,0.15in,Rain
20231014,3:51 PM,52°„F,48°„F,86%,NNE,10mph,Nonemph,29.71in,0.13in,Rain
20231014,4:44 PM,52°„F,48°„F,86%,NNE,12mph,Nonemph,29.69in,0.02in,Light Rain
20231014,4:51 PM,52°„F,48°„F,86%,NNE,10mph,Nonemph,29.69in,0.03in,Light Rain
20231014,5:22 PM,51°„F,48°„F,89%,NE,16mph,Nonemph,29.67in,0.02in,Light Rain
20231014,5:51 PM,51°„F,47°„F,86%,NNE,12mph,Nonemph,29.66in,0.06in,Light Rain
20231014,6:51 PM,51°„F,47°„F,86%,NNE,13mph,Nonemph,29.65in,0.0in,Light Rain
20231014,7:40 PM,51°„F,48°„F,89%,NNE,13mph,Nonemph,29.63in,0.01in,Light Rain
20231014,7:51 PM,50°„F,47°„F,89%,NNE,13mph,Nonemph,29.63in,0.01in,Light Rain
20231014,8:41 PM,50°„F,47°„F,89%,NNE,12mph,Nonemph,29.61in,0.0in,Cloudy
20231014,8:51 PM,51°„F,47°„F,86%,NNE,10mph,Nonemph,29.61in,0.0in,Cloudy
20231014,9:51 PM,52°„F,48°„F,86%,N,8mph,Nonemph,29.6in,0.0in,Cloudy
20231014,10:51 PM,51°„F,47°„F,86%,NNE,10mph,Nonemph,29.57in,0.01in,Light Rain
20231014,11:51 PM,52°„F,45°„F,77%,NNE,13mph,Nonemph,29.53in,0.0in,Cloudy
20231015,12:47 AM,52°„F,46°„F,82%,NNE,9mph,Nonemph,29.52in,0.0in,Light Rain
20231015,12:51 AM,52°„F,46°„F,80%,NNE,13mph,Nonemph,29.52in,0.0in,Light Rain
20231015,1:51 AM,52°„F,47°„F,83%,N,12mph,Nonemph,29.48in,0.01in,Cloudy
20231015,2:51 AM,52°„F,46°„F,80%,N,12mph,Nonemph,29.46in,0.0in,Cloudy
20231015,3:51 AM,52°„F,45°„F,77%,N,14mph,Nonemph,29.47in,0in,Mostly Cloudy
20231015,4:51 AM,53°„F,44°„F,71%,N,17mph,Nonemph,29.45in,0in,Mostly Cloudy
20231015,5:51 AM,53°„F,45°„F,74%,N,17mph,24mph,29.46in,0in,Mostly Cloudy
20231015,6:51 AM,53°„F,45°„F,74%,N,17mph,24mph,29.47in,0in,Mostly Cloudy
20231015,7:51 AM,54°„F,44°„F,69%,NNW,17mph,Nonemph,29.48in,0in,Mostly Cloudy
20231015,8:51 AM,54°„F,44°„F,69%,NNW,15mph,23mph,29.49in,0in,Mostly Cloudy
20231015,9:51 AM,55°„F,43°„F,64%,N,20mph,26mph,29.5in,0in,Mostly Cloudy
20231015,10:51 AM,58°„F,44°„F,60%,NNW,10mph,17mph,29.5in,0in,Mostly Cloudy
20231015,11:51 AM,58°„F,42°„F,56%,N,17mph,Nonemph,29.5in,0in,Mostly Cloudy
20231015,12:51 PM,59°„F,41°„F,51%,NW,20mph,25mph,29.49in,0in,Mostly Cloudy
20231015,1:51 PM,60°„F,40°„F,47%,NW,12mph,24mph,29.49in,0in,Mostly Cloudy
20231015,2:51 PM,61°„F,40°„F,46%,NW,14mph,Nonemph,29.48in,0in,Mostly Cloudy
20231015,3:51 PM,60°„F,39°„F,46%,NW,17mph,Nonemph,29.48in,0in,Mostly Cloudy
20231015,4:51 PM,61°„F,40°„F,46%,WNW,16mph,Nonemph,29.49in,0in,Mostly Cloudy
20231015,5:51 PM,59°„F,37°„F,44%,NW,15mph,Nonemph,29.51in,0in,Mostly Cloudy
20231015,6:51 PM,59°„F,39°„F,48%,NW,17mph,24mph,29.53in,0in,Mostly Cloudy
20231015,7:51 PM,58°„F,41°„F,53%,NW,17mph,Nonemph,29.55in,0in,Mostly Cloudy
20231015,8:51 PM,56°„F,40°„F,55%,WNW,15mph,Nonemph,29.57in,0in,Partly Cloudy
20231015,9:51 PM,55°„F,41°„F,59%,NW,14mph,Nonemph,29.58in,0in,Fair
20231015,10:51 PM,54°„F,41°„F,62%,WNW,20mph,Nonemph,29.57in,0in,Fair
20231015,11:51 PM,53°„F,42°„F,66%,WNW,17mph,Nonemph,29.57in,0in,Fair
20231016,12:51 AM,52°„F,41°„F,66%,WNW,17mph,Nonemph,29.57in,0in,Fair
20231016,1:51 AM,52°„F,41°„F,66%,WNW,17mph,Nonemph,29.57in,0in,Fair
20231016,2:51 AM,51°„F,41°„F,68%,WNW,12mph,Nonemph,29.57in,0in,Fair
